2647.92
2512.04
2417.64
2567.42
3114.95
2562.44
2229.97
2346.32
2520.12
2627.02
1959.17
2239.88
2677.19
2872.31
2153.56
2394.64
2071.18
2533.01
2700.06
2099.27
2874.04
2946.18
2765.74
2811.55
2145.69
2346.50
1839.59
2544.95
2540.53
2709.27
2532.96
2518.32
1639.39
2971.70
2906.31
2029.73
2015.93
2381.81
2126.43
2163.07
2751.34
2228.01
2546.28
2166.22
2001.03
1727.53
2184.09
2441.19
2739.18
2224.60
2782.77
2491.75
2412.06
2381.24
1904.67
2343.16
2615.04
2360.18
2282.61
2533.51
2381.78
2260.13
2377.47
2454.61
2557.48
2191.34
2787.88
2613.15
2266.04
2564.83
2637.51
2490.44
2840.43
2881.22
1984.45
2432.61
2708.77
2457.83
2517.19
2412.01
1908.34
1950.32
2056.52
1686.18
2180.86
2225.40
2342.98
2249.12
2538.74
2901.62
1779.28
2623.02
2577.15
2047.82
2175.81
2400.88
2880.37
2354.06
2328.33
2793.67
2324.01
3487.22
2872.42
2616.02
2798.58
2574.50
2578.06
2533.30
1988.34
2734.44
2272.81
2679.36
2265.06
2129.49
1812.44
2412.53
2510.74
3090.85
3013.65
2221.94
2395.99
2418.95
2558.99
2524.17
2599.23
3032.66
